METHOD	FULL_PATH	MODULE	AUTH	ROLE	CONTROLLER_HANDLER	SERVICE	NOTES
POST	/api/v1/darkstore/orders/:orderId/cancel	darkstore	yes	admin-jwt	ctrl.cancelOrder	darkstore.service	-
PATCH	/api/v1/darkstore/orders/:orderId/complete-picking	darkstore	yes	admin-jwt	ctrl.completePicking	darkstore.service	-
GET	/api/v1/darkstore/orders/:orderId/mark-rto	darkstore	yes	admin-jwt	ctrl.getMarkRTOStatus	darkstore.service	-
POST	/api/v1/darkstore/orders/:orderId/mark-rto	darkstore	yes	admin-jwt	ctrl.markRTO	darkstore.service	-
PATCH	/api/v1/darkstore/orders/:orderId/start-picking	darkstore	yes	admin-jwt	ctrl.startPicking	darkstore.service	-
GET	/api/v1/darkstore/outbound/dispatch	darkstore	yes	admin-jwt	ctrl.getReadyForDispatchOrders	darkstore.service	-
POST	/api/v1/darkstore/outbound/dispatch/assign	darkstore	yes	admin-jwt	ctrl.manuallyAssignRider	darkstore.service	-
POST	/api/v1/darkstore/outbound/dispatch/batch	darkstore	yes	admin-jwt	ctrl.batchDispatchOrders	darkstore.service	-
GET	/api/v1/darkstore/outbound/ready-orders	darkstore	yes	admin-jwt	ctrl.getReadyForDispatchOrders	darkstore.service	-
GET	/api/v1/darkstore/outbound/riders	darkstore	yes	admin-jwt	ctrl.getActiveRiders	darkstore.service	-
GET	/api/v1/darkstore/outbound/summary	darkstore	yes	admin-jwt	ctrl.getOutboundSummary	darkstore.service	-
GET	/api/v1/darkstore/outbound/transfers	darkstore	yes	admin-jwt	ctrl.getOutboundTransferRequests	darkstore.service	-
POST	/api/v1/darkstore/outbound/transfers/:requestId/approve	darkstore	yes	admin-jwt	ctrl.approveTransferRequest	darkstore.service	-
GET	/api/v1/darkstore/outbound/transfers/:requestId/fulfillment	darkstore	yes	admin-jwt	ctrl.getTransferFulfillmentStatus	darkstore.service	-
POST	/api/v1/darkstore/outbound/transfers/:requestId/reject	darkstore	yes	admin-jwt	ctrl.rejectTransferRequest	darkstore.service	-
GET	/api/v1/darkstore/outbound/transfers/sla-summary	darkstore	yes	admin-jwt	ctrl.getTransferSLASummary	darkstore.service	-
GET	/api/v1/darkstore/packing/orders/:orderId	darkstore	yes	admin-jwt	ctrl.getPackingOrderDetails	darkstore.service	-
POST	/api/v1/darkstore/packing/orders/:orderId/complete	darkstore	yes	admin-jwt	ctrl.completePackingOrder	darkstore.service	-
POST	/api/v1/darkstore/packing/orders/:orderId/report-damaged	darkstore	yes	admin-jwt	ctrl.reportDamagedItem	darkstore.service	-
POST	/api/v1/darkstore/packing/orders/:orderId/report-missing	darkstore	yes	admin-jwt	ctrl.reportMissingItem	darkstore.service	-
POST	/api/v1/darkstore/packing/orders/:orderId/scan	darkstore	yes	admin-jwt	ctrl.scanPackingItem	darkstore.service	-
GET	/api/v1/darkstore/packing/queue	darkstore	yes	admin-jwt	ctrl.getPackQueue	darkstore.service	-
GET	/api/v1/darkstore/pick-ops	darkstore	yes	admin-jwt	ctrl.getPicklists	darkstore.service	-
GET	/api/v1/darkstore/pickers	darkstore	yes	admin-jwt	ctrl.getStaffRoster	darkstore.service	-
GET	/api/v1/darkstore/pickers/:id/performance	darkstore	yes	admin-jwt	ctrl.getPickerPerformance	darkstore.service	-
GET	/api/v1/darkstore/pickers/available	darkstore	yes	admin-jwt	ctrl.getStaffRoster	darkstore.service	-
GET	/api/v1/darkstore/pickers/live	darkstore	yes	admin-jwt	ctrl.getStaffRoster	darkstore.service	-
GET	/api/v1/darkstore/pickers/performance/summary	darkstore	yes	admin-jwt	ctrl.getPickerPerformanceSummary	darkstore.service	-
GET	/api/v1/darkstore/pickers/registry	darkstore	yes	admin-jwt	ctrl.getPickerRegistry	darkstore.service	-
GET	/api/v1/darkstore/picklists	darkstore	yes	admin-jwt	ctrl.getPicklists	darkstore.service	-
POST	/api/v1/darkstore/picklists	darkstore	yes	admin-jwt	ctrl.createPicklist	darkstore.service	-
GET	/api/v1/darkstore/picklists/:picklistId	darkstore	yes	admin-jwt	ctrl.getPicklistDetails	darkstore.service	-
POST	/api/v1/darkstore/picklists/:picklistId/assign	darkstore	yes	admin-jwt	ctrl.assignPickerToPicklist	darkstore.service	-
POST	/api/v1/darkstore/picklists/:picklistId/complete	darkstore	yes	admin-jwt	ctrl.completePicklist	darkstore.service	-
POST	/api/v1/darkstore/picklists/:picklistId/move-to-packing	darkstore	yes	admin-jwt	ctrl.movePicklistToPacking	darkstore.service	-
POST	/api/v1/darkstore/picklists/:picklistId/pause	darkstore	yes	admin-jwt	ctrl.pausePicklist	darkstore.service	-
POST	/api/v1/darkstore/picklists/:picklistId/progress	darkstore	yes	admin-jwt	ctrl.updatePicklistProgress	darkstore.service	-
POST	/api/v1/darkstore/picklists/:picklistId/start	darkstore	yes	admin-jwt	ctrl.startPicklistPicking	darkstore.service	-
GET	/api/v1/darkstore/qc/checks	darkstore	yes	admin-jwt	ctrl.getComplianceChecks	darkstore.service	-
PUT	/api/v1/darkstore/qc/checks/:itemId	darkstore	yes	admin-jwt	ctrl.toggleComplianceCheck	darkstore.service	-
GET	/api/v1/darkstore/qc/compliance/audit-status	darkstore	yes	admin-jwt	ctrl.getAuditStatus	darkstore.service	-
GET	/api/v1/darkstore/qc/compliance/logs	darkstore	yes	admin-jwt	ctrl.getComplianceLogs	darkstore.service	-
POST	/api/v1/darkstore/qc/compliance/logs	darkstore	yes	admin-jwt	ctrl.addComplianceLog	darkstore.service	-
GET	/api/v1/darkstore/qc/docs	darkstore	yes	admin-jwt	ctrl.getComplianceDocs	darkstore.service	-
GET	/api/v1/darkstore/qc/failures	darkstore	yes	admin-jwt	ctrl.getQCFailures	darkstore.service	-
POST	/api/v1/darkstore/qc/failures/:failureId/resolve	darkstore	yes	admin-jwt	ctrl.resolveQCFailure	darkstore.service	-
GET	/api/v1/darkstore/qc/history	darkstore	yes	admin-jwt	ctrl.getAlertHistory	darkstore.service	-
GET	/api/v1/darkstore/qc/inspections	darkstore	yes	admin-jwt	ctrl.getQCInspections	darkstore.service	-
POST	/api/v1/darkstore/qc/inspections	darkstore	yes	admin-jwt	ctrl.createQCInspection	darkstore.service	-
GET	/api/v1/darkstore/qc/recent-failures	darkstore	yes	admin-jwt	ctrl.getQCFailures	darkstore.service	-
GET	/api/v1/darkstore/qc/rejections	darkstore	yes	admin-jwt	ctrl.getRejections	darkstore.service	-
POST	/api/v1/darkstore/qc/rejections	darkstore	yes	admin-jwt	ctrl.createRejection	darkstore.service	-
GET	/api/v1/darkstore/qc/samples	darkstore	yes	admin-jwt	ctrl.getSampleTests	darkstore.service	-
POST	/api/v1/darkstore/qc/samples	darkstore	yes	admin-jwt	ctrl.createSampleTest	darkstore.service	-
PUT	/api/v1/darkstore/qc/samples/:sampleId	darkstore	yes	admin-jwt	ctrl.updateSampleResult	darkstore.service	-
GET	/api/v1/darkstore/qc/summary	darkstore	yes	admin-jwt	ctrl.getQCSummary	darkstore.service	-
GET	/api/v1/darkstore/qc/temperature	darkstore	yes	admin-jwt	ctrl.getTemperatureLogs	darkstore.service	-
POST	/api/v1/darkstore/qc/temperature	darkstore	yes	admin-jwt	ctrl.createTemperatureLog	darkstore.service	-
GET	/api/v1/darkstore/qc/watchlist	darkstore	yes	admin-jwt	ctrl.getWatchlist	darkstore.service	-
POST	/api/v1/darkstore/qc/watchlist	darkstore	yes	admin-jwt	ctrl.addWatchlistItem	darkstore.service	-
POST	/api/v1/darkstore/qc/watchlist/:sku/log-check	darkstore	yes	admin-jwt	ctrl.logQCCheck	darkstore.service	-
GET	/api/v1/darkstore/reports/compliance	darkstore	yes	admin-jwt	ctrl.getComplianceReport	darkstore.service	-
GET	/api/v1/darkstore/reports/export	darkstore	yes	admin-jwt	ctrl.exportReport	darkstore.service	-
GET	/api/v1/darkstore/reports/inventory	darkstore	yes	admin-jwt	ctrl.getInventoryReport	darkstore.service	-
GET	/api/v1/darkstore/reports/staff	darkstore	yes	admin-jwt	ctrl.getStaffReport	darkstore.service	-
GET	/api/v1/darkstore/settings	darkstore	yes	admin-jwt	ctrl.getSettings	darkstore.service	-
PUT	/api/v1/darkstore/settings	darkstore	yes	admin-jwt	ctrl.updateSettings	darkstore.service	-
GET	/api/v1/darkstore/staff/absences	darkstore	yes	admin-jwt	ctrl.getAbsences	darkstore.service	-
POST	/api/v1/darkstore/staff/absences	darkstore	yes	admin-jwt	ctrl.logAbsence	darkstore.service	-
GET	/api/v1/darkstore/staff/performance	darkstore	yes	admin-jwt	ctrl.getStaffPerformance	darkstore.service	-
GET	/api/v1/darkstore/staff/performance/download	darkstore	yes	admin-jwt	ctrl.downloadStaffPerformance	darkstore.service	-
GET	/api/v1/darkstore/staff/roster	darkstore	yes	admin-jwt	ctrl.getStaffRoster	darkstore.service	-
GET	/api/v1/darkstore/staff/shift-coverage	darkstore	yes	admin-jwt	ctrl.getShiftCoverage	darkstore.service	-
POST	/api/v1/darkstore/staff/shifts/auto-assign-ot	darkstore	yes	admin-jwt	ctrl.autoAssignOT	darkstore.service	-
GET	/api/v1/darkstore/staff/summary	darkstore	yes	admin-jwt	ctrl.getStaffSummary	darkstore.service	-
GET	/api/v1/darkstore/staff/weekly-roster	darkstore	yes	admin-jwt	ctrl.getWeeklyRoster	darkstore.service	-
POST	/api/v1/darkstore/staff/weekly-roster/publish	darkstore	yes	admin-jwt	ctrl.publishRoster	darkstore.service	-
GET	/api/v1/darkstore/utilities/audit-logs	darkstore	yes	admin-jwt	ctrl.getAuditLogs	darkstore.service	-
POST	/api/v1/darkstore/utilities/audit-logs/export	darkstore	yes	admin-jwt	ctrl.exportAuditLogs	darkstore.service	-
POST	/api/v1/darkstore/utilities/inventory/bulk-upload	darkstore	yes	admin-jwt	ctrl.bulkUploadInventory	darkstore.service	-
GET	/api/v1/darkstore/utilities/inventory/upload-template	darkstore	yes	admin-jwt	ctrl.downloadInventoryTemplate	darkstore.service	-
POST	/api/v1/darkstore/utilities/labels/generate	darkstore	yes	admin-jwt	ctrl.generateLabel	darkstore.service	-
POST	/api/v1/darkstore/utilities/system/diagnostics	darkstore	yes	admin-jwt	ctrl.runSystemDiagnostics	darkstore.service	-
GET	/api/v1/darkstore/utilities/system/status	darkstore	yes	admin-jwt	ctrl.getSystemStatus	darkstore.service	-
POST	/api/v1/darkstore/utilities/system/sync	darkstore	yes	admin-jwt	ctrl.forceGlobalSync	darkstore.service	-
GET	/api/v1/diag/hubs	diag-hubs.ts	no	-	inline-handler	-	non-production only
POST	/api/v1/diag/normalize-rider-hub	diag-hubs.ts	no	-	inline-handler	-	non-production only
GET	/api/v1/diag/order-flow	diag-order-flow.ts	no	-	inline-handler	-	non-production only
GET	/api/v1/diag/resolve-hub	diag-hubs.ts	no	-	inline-handler	-	non-production only
PUT	/api/v1/hhd/admin/picker-users/:pickerUserId/link	hhd	partial	ADMIN;hhd-jwt	USER_ROLE.ADMIN	hhd.service	-
POST	/api/v1/hhd/auth/logout	hhd	yes	hhd-jwt	logout	hhd.service	-
GET	/api/v1/hhd/auth/me	hhd	yes	hhd-jwt	getMe	hhd.service	-
POST	/api/v1/hhd/auth/refresh	hhd	no	-	refreshSession	hhd.service	-
POST	/api/v1/hhd/auth/resend-otp	hhd	no	-	resendOTP	hhd.service	-
POST	/api/v1/hhd/auth/send-otp	hhd	no	-	sendOTP	hhd.service	-
POST	/api/v1/hhd/auth/verify-otp	hhd	no	-	verifyOTPHandler	hhd.service	-
GET	/api/v1/hhd/bags/:bagId	hhd	yes	hhd-jwt	getBag	hhd.service	-
PUT	/api/v1/hhd/bags/:bagId	hhd	yes	hhd-jwt	updateBag	hhd.service	-
POST	/api/v1/hhd/bags/scan	hhd	yes	hhd-jwt	scanBag	hhd.service	-
GET	/api/v1/hhd/dashboard	hhd	yes	hhd-jwt	getDashboard	hhd.service	-
GET	/api/v1/hhd/devices/current	hhd	yes	hhd-jwt	getCurrentDevice	hhd.service	-
PUT	/api/v1/hhd/items/:itemId	hhd	yes	hhd-jwt	updateItem	hhd.service	-
PUT	/api/v1/hhd/items/:itemId/not-found	hhd	yes	hhd-jwt	markItemNotFound	hhd.service	-
GET	/api/v1/hhd/items/order/:orderId	hhd	yes	hhd-jwt	getOrderItems	hhd.service	-
POST	/api/v1/hhd/items/scan	hhd	yes	hhd-jwt	scanItem	hhd.service	-
GET	/api/v1/hhd/items/substitutes	hhd	yes	hhd-jwt	getSubstitutes	hhd.service	-
GET	/api/v1/hhd/orders	hhd	yes	hhd-jwt	getOrders	hhd.service	-
POST	/api/v1/hhd/orders	hhd	yes	hhd-jwt	createOrder	hhd.service	-
GET	/api/v1/hhd/orders/:orderId	hhd	yes	hhd-jwt	getOrder	hhd.service	-
PUT	/api/v1/hhd/orders/:orderId/accept	hhd	yes	hhd-jwt	acceptAvailableOrder	hhd.service	-
GET	/api/v1/hhd/orders/:orderId/summary	hhd	yes	hhd-jwt	getOrderSummary	hhd.service	-
GET	/api/v1/hhd/orders/assignorders/status/:status	hhd	yes	hhd-jwt	getAssignOrdersByStatus	hhd.service	-
GET	/api/v1/hhd/orders/available	hhd	yes	hhd-jwt	getAvailableOrders	hhd.service	-
GET	/api/v1/hhd/orders/completed	hhd	yes	hhd-jwt	getCompletedOrders	hhd.service	-
GET	/api/v1/hhd/orders/current	hhd	yes	hhd-jwt	getCurrentOrder	hhd.service	-
POST	/api/v1/hhd/photos	hhd	yes	hhd-jwt	inline-handler	-	-
PUT	/api/v1/hhd/photos/:photoId/verify	hhd	yes	hhd-jwt	verifyPhoto	hhd.service	-
GET	/api/v1/hhd/photos/order/:orderId/bag/:bagId	hhd	yes	hhd-jwt	getPhoto	hhd.service	-
POST	/api/v1/hhd/pick/report-issue	hhd	yes	hhd-jwt	reportIssue	hhd.service	-
GET	/api/v1/hhd/racks/:rackCode	hhd	yes	hhd-jwt	getRack	hhd.service	-
GET	/api/v1/hhd/racks/available	hhd	yes	hhd-jwt	getAvailableRacks	hhd.service	-
POST	/api/v1/hhd/racks/scan	hhd	yes	hhd-jwt	scanRack	hhd.service	-
GET	/api/v1/hhd/scanned-items/:id	hhd	yes	hhd-jwt	getScannedItem	hhd.service	-
GET	/api/v1/hhd/tasks	hhd	yes	hhd-jwt	listTasks	hhd.service	-
PUT	/api/v1/hhd/tasks/:taskId	hhd	yes	hhd-jwt	updateTask	hhd.service	-
GET	/api/v1/hhd/users/contract	hhd	yes	hhd-jwt	getContract	hhd.service	-
GET	/api/v1/hhd/users/employment	hhd	yes	hhd-jwt	getEmployment	hhd.service	-
POST	/api/v1/hhd/users/heartbeat	hhd	yes	hhd-jwt	postHeartbeat	hhd.service	-
GET	/api/v1/hhd/users/linked-picker-profile	hhd	yes	hhd-jwt	getLinkedPickerProfile	hhd.service	-
GET	/api/v1/hhd/users/profile	hhd	yes	hhd-jwt	getProfile	hhd.service	-
PUT	/api/v1/hhd/users/profile	hhd	yes	hhd-jwt	updateProfile	hhd.service	-
GET	/api/v1/logistics/health	logistics	no	-	inline-handler	-	-
POST	/api/v1/logistics/webhooks/porter	logistics	no	-	ingestPorter	logistics.service	-
GET	/api/v1/merch/health	merch	yes	hhd-jwt	inline-handler	-	-
POST	/api/v1/picker/account/delete-request	picker	yes	picker-jwt	ctrl.requestAccountDeletion	picker.service	-
POST	/api/v1/picker/approval/verify-location-otp	picker	yes	picker-jwt	ctrl.verifyLocationOtp	picker.service	-
GET	/api/v1/picker/attendance	picker	yes	picker-jwt	ctrl.getAttendance	picker.service	-
POST	/api/v1/picker/attendance/punch-in	picker	partial	picker-jwt;active-picker	ctrl.punchIn	picker.service	-
POST	/api/v1/picker/attendance/punch-out	picker	partial	picker-jwt;active-picker	ctrl.punchOut	picker.service	-
GET	/api/v1/picker/attendance/stats	picker	yes	picker-jwt	ctrl.getAttendanceStats	picker.service	-
GET	/api/v1/picker/attendance/summary	picker	yes	picker-jwt	ctrl.getAttendanceSummary	picker.service	-
POST	/api/v1/picker/auth/logout	picker	yes	picker-jwt	ctrl.logout	picker.service	-
POST	/api/v1/picker/auth/refresh	picker	yes	picker-jwt	ctrl.refreshToken	picker.service	-
POST	/api/v1/picker/auth/resend-otp	picker	no	-	ctrl.resendOtp	picker.service	-
POST	/api/v1/picker/auth/resend-otp-email	picker	no	-	ctrl.resendOtpEmail	picker.service	-
POST	/api/v1/picker/auth/send-otp	picker	no	-	ctrl.sendOtp	picker.service	-
POST	/api/v1/picker/auth/send-otp-email	picker	no	-	ctrl.sendOtpEmail	picker.service	-
POST	/api/v1/picker/auth/verify-otp	picker	no	-	ctrl.verifyOtp	picker.service	-
POST	/api/v1/picker/auth/verify-otp-email	picker	no	-	ctrl.verifyOtpEmail	picker.service	-
GET	/api/v1/picker/bank-accounts	picker	yes	picker-jwt	ctrl.listBankAccounts	picker.service	-
POST	/api/v1/picker/bank-accounts	picker	yes	picker-jwt	ctrl.addBankAccount	picker.service	-
GET	/api/v1/picker/bank/accounts	picker	yes	picker-jwt	ctrl.listBankAccounts	picker.service	-
POST	/api/v1/picker/bank/accounts	picker	yes	picker-jwt	ctrl.addBankAccount	picker.service	-
PUT	/api/v1/picker/bank/accounts/:accountId	picker	yes	picker-jwt	ctrl.updateBankAccount	picker.service	-
POST	/api/v1/picker/bank/accounts/:accountId/delete	picker	yes	picker-jwt	ctrl.deleteBankAccount	picker.service	-
PUT	/api/v1/picker/bank/accounts/:accountId/set-default	picker	yes	picker-jwt	ctrl.setBankAccountDefault	picker.service	-
POST	/api/v1/picker/bank/verify	picker	yes	picker-jwt	ctrl.verifyBankAccount	picker.service	-
POST	/api/v1/picker/bulk/bag/load	picker	partial	picker-jwt;active-picker	ctrl.loadBulkBag	picker.service	-
GET	/api/v1/picker/bulk/batch	picker	partial	picker-jwt;active-picker	ctrl.getBulkBatch	picker.service	-
GET	/api/v1/picker/bulk/batches	picker	partial	picker-jwt;active-picker	ctrl.listBulkBatches	picker.service	-
GET	/api/v1/picker/bulk/batches/:batchId	picker	partial	picker-jwt;active-picker	ctrl.getBulkBatchDetail	picker.service	-
POST	/api/v1/picker/bulk/start	picker	partial	picker-jwt;active-picker	ctrl.startBulkBatch	picker.service	-
POST	/api/v1/picker/bulk/stops/:stopId/arrive	picker	partial	picker-jwt;active-picker	ctrl.arriveBulkStop	picker.service	-
POST	/api/v1/picker/bulk/stops/:stopId/deliver	picker	partial	picker-jwt;active-picker	ctrl.deliverBulkStop	picker.service	-
POST	/api/v1/picker/bulk/stops/:stopId/fail	picker	partial	picker-jwt;active-picker	ctrl.failBulkStop	picker.service	-
POST	/api/v1/picker/bulk/stops/:stopId/proof-photo	picker	partial	picker-jwt;active-picker	ctrl.uploadBulkStopPhoto	picker.service	-
POST	/api/v1/picker/cash/deposits	picker	partial	picker-jwt;active-picker	ctrl.recordCashDeposit	picker.service	-
GET	/api/v1/picker/cash/summary	picker	partial	picker-jwt;active-picker	ctrl.getCashSummary	picker.service	-
GET	/api/v1/picker/cash/transactions	picker	partial	picker-jwt;active-picker	ctrl.listCashTransactions	picker.service	-
GET	/api/v1/picker/config	picker	no	-	ctrl.getPublicConfig	picker.service	-
GET	/api/v1/picker/config/cancel-reasons	picker	yes	picker-jwt	ctrl.getCancelReasons	picker.service	-
POST	/api/v1/picker/dark-store-login	picker	yes	picker-jwt	ctrl.registerAtDarkStore	picker.service	-
GET	/api/v1/picker/dashboard/today	picker	partial	picker-jwt;active-picker	ctrl.getDashboardToday	picker.service	-
GET	/api/v1/picker/devices/assigned	picker	yes	picker-jwt	ctrl.getAssignedDevice	picker.service	-
